,material,item,description,spec,width:,weight:,position,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,brand,style,supplier,ref,qty,price/unit,unit,fabric,trims,zipper,outer,inner
2624,"pinneco\nmantle-b-040-152, solis / sonp006-1, solis / sonp006-1, solis / sonp006-pu03, supplier / ref code, supplier / ref code, ykk / dalh 1-way semi auto locking, ykk /  1-way dfw short non locking, ykk /  1-way dfw short non locking, ykk /  1-way dfw short non locking, ykk / dalh 1-way semi auto locking, knk / 3738, knk / 3738, luks/ trim number ?, luks/ trim number ?, luks/ et07-n0711, chun wo ho/\n#m1494817, chun wo ho/\n#m1494817, sealon / , chun wo ho/ (jt1343116-bb 25mm), xxx, xxx, xxx, xxx, xxx, xxx, paiho loop #1057 on top / paiho hook etn7 on bottom, paiho loop #1057 , paiho hook etn7 on flap, paiho loop #1057 on bag / paiho hook etn7 on flap, spi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2625,"hyperbola / sc579-1 / 2l (printable), pinneco\nmantle-b-040-152, solis / sonp006-1, solis / sonp006-1, solis / sonp006-pu03, supplier / ref code, supplier / ref code, ykk / dalh 1-way semi auto locking, non ykk /  1-way dfw short non locking, non ykk /  1-way dfw short non locking, ykk / dalh 1-way semi auto locking, knk / 3738, knk / 3738, luks/ trim number ?, luks/ trim number ?, luks/ et07-n0711, sealon / , chun wo ho/ (jt1343116-bb 25mm), xxx, xxx, xxx, luks/ et04 or et89, xxx, xxx, xxx, chun wo ho/ #15034 (549708-cw15-034), paiho loop #1057 on top / paiho hook etn7 on bottom, spi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2626,"ykk / 2-way semi auto locking with 2 l1 custom pulls, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, ykk, please source: same supplier as other faux leather trims, factory made, factory made, supplier/ reference number, please source: same supplier as other faux leather trims, please source: same supplier as other faux leather trims, soluna, soluna, supplier/ reference number, ""luks / 404"", ""luks / 404"", ""luks / 404"", ""luks / 404"", ""luks / 404"", ""luks / et04"", ""luks / et04"", sun sun/ sv160824-2a, see photo, as last year production, supplier/ reference number, please source, xxx, xxx,       xxx, mtt0022, chun wo ho /, supplier/ reference number, paiho / loop#1057 / hooketn7, paiho / loop#1057 / hooketn7, paiho / loop#1057, paiho / hooketn7, spi, 10-12 spi, 8-10 spi,  must be stretch thread, supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2627,"ykk za/dag snap on // 2-way seperating auto lock , dadhr diecast wire (non ykk) auto lock (zip up to close) , dadhr diecast wire (non ykk) auto lock , dadhr diecast wire (non ykk) auto lock , supplier/ ref number, luks / l1-2016-trim-009 , factory made // 11nt-045 , factory made // 11nt-045 , factory made // 11nt-045 , supplier/ ref number, soluna / l1-2016-026, soluna / l1-2016-027, luks / l1-2016-trim-001, luks / new trim , supplier/ ref number, duraflex / 1414, duraflex / 1414, duraflex / 1414, supplier/ ref number, knk / sp-177, knk / cs-074, knk / sp-204, knk /  sp-058, knk / cs-1, supplier/ ref number, please sorce, please sorce, please sorce, please sorce, supplier/ ref number, suppler / ref nuber, supplier/ ref number, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, supplier/ ref number, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, supplier/ ref number, paiho / loop#1057, paiho / hooketn7, paiho / hooketn7 / loop#1057, paiho / hooketn7 / loop#1057, ref number, #604,    ref number,   sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2628,"soluna/ sonp020-cc01-m\ncotton touch, 5k/5k, c6+dwr, leader collar as last year, supplier/ reference number, 60g pinneco core, supplier/ reference number, tsgs, supplier/ reference number, solis/ pr258 womens print, solis/ sonp006-1 , supplier / ref code, solis/ pr258 womens print, supplier / ref code",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2629,"solis/ sotw182-d\nflannel / brush, c6+ dwr, supplier/ reference number, pinneco mantle 40g, supplier/ reference number,  supplier/ reference number, solis/ pr258, solis/ pr258, solis/ sonp006-1 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2630,"solis oxford l2-581, supplier/ ref number,  supplier/ ref number, sealon, supplier/ ref number, please sorce, please sorce, please sorce, please sorce, please sorce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2631,"ykk za snap on // 1-way seperating auto lock , dadhr diecast wire (non ykk) auto lock , dadhr diecast wire (non ykk) auto lock (zip up to close) , dadhr diecast wire (non ykk) auto lock , supplier/ ref number, luks / l1-2016-trim-009 , factory made // 11nt-045 , factory made // 11nt-045 , supplier/ ref number, soluna / l1-2016-026, soluna / l1-2016-027, luks / l1-2016-trim-002, luks / l1-2016-trim-017, supplier/ ref number, duraflex / 1414, duraflex / 1414, duraflex / 1414, supplier/ ref number, knk / sp-177, knk / cs-074, supplier/ ref number, please sorce, please sorce, supplier/ ref number, suppler / ref nuber, supplier/ ref number, suppler / ref nuber, supplier/ ref number, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, supplier/ ref number, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, suppler / ref nuber, supplier/ ref number, paiho / loop#1057, paiho / hooketn7, paiho / hooketn7 / loop#1057, paiho / hooketn7 / loop#1057, ref number, #604, #606,   ref number,   sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2632,"ykk / 2-way semi auto locking with 2 l1 custom pulls, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, ykk, please source: same supplier as other faux leather trims, factory made, factory made, supplier/ reference number, please source, soluna, soluna, supplier/ reference number, ""luks / 404"", ""luks / 404"", ""luks / 404"", ""luks / et04"", ""luks / et04"", sun sun/ sv160824-2a, sv160819-4a, sv160725-1a, sunsun/ sv170208-3a, as production, supplier/ reference number,           mtt0022,   example: cw15-065\nchun wo ho (please source), supplier/ reference number,       supplier/ reference number, paiho / loop#1057, paiho / hooketn7, spi, 10-12 spi, 8-10 spi,  must be stretch thread, supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2633,"ykk / 1-way semi auto locking dalh, non ykk / 1-way non locking dadr4 l-type drop, non ykk / 1-way non locking / dadhr diecast wire, supplier/ reference number, luks, luks, luks, please source, please source, please source, supplier/ reference number, as last year production, supplier/ reference number, factory, as last year production, supplier/ reference number, spi, 12 spi (special allowance to avoid seam slip on shell  fabric), 10-12 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, soluna/ pant fit hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2634,"wide +, supplier/ ref number, df 200gm, df 240gm, supplier/ ref number, sealon, supplier/ ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2635,"solis / sotl120 micro ripstop c6 dwr, supplier/ reference number, pinneco mantle 100g, supplier/ reference number,  supplier/ reference number, solis / sonp006-1, solis / sonp006-1, solis / sonp006-1, solis / sonp006-1, solis / sonp006-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2636," supplier/ ref number,  supplier/ ref number, sealon, supplier/ ref number, please sorce, please sorce, please sorce, please sorce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2637,"raco 950703-b, supplier/ ref number, ""cs"", supplier/ ref number, sealon, supplier/ ref number, please sorce, please sorce, please sorce, please sorce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2638,"ykk / 2-way semi auto locking with 2 l1 custom pulls, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, ykk, factory made, factory made, supplier/ reference number, please source, please source, please source, please source, supplier/ reference number, supplier/ reference number, soluna, supplier/ reference number, paiho / hooketn7 / loop#1057, spi, 10-12 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2639,"ykk dalh // 1-way locking, non ykk dadhr diecast wire // 1-way locking, non ykk dadhr diecast wire // 1-way locking, non ykk dadhr diecast wire // 2 sliders on closed ends tape, zip down each side to close (locking), non ykk dadhr diecast wire // 1-way locking, supplier/ ref number, factory made // 11nt-045 , factory made // 11nt-045 , supplier/ ref number, supplier / l1-2016-trim-001, l1-2017-trim-104, new label tbd, l1-2016-trim-027, supplier/ ref number,   supplier/ ref number, j&k // hk-001, supplier / ref number, supplier/ ref number,    supplier/ ref number, tseu, tseu, tseu, tseu, supplier/ ref number, supplier // , supplier // regular fit, l1 pant size label, regular fit // 10k/10k // fully taped , sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2640,"ykk dalh // 1-way locking, non ykk dadr4 l-type drop // 1-way locking, non ykk dadhr diecast wire // 1-way locking, supplier/ ref number, supplier / l1-2016-trim-005, l1-2016-trim-004, 14-l1sp-089, l1-2017-trim-104, l1-2017-trim-106, factory sorced // l1-2016-trim-027, supplier/ ref number, supplier / ref number, j&k // hk-001, supplier/ ref number,  supplier/ ref number, # 604 tseu, #606 tseu, # 604 tseu, supplier/ ref number, supplier // , supplier // , supplier // skinny fit, l1 pant size label, skinny fit // 10k/10k // critically taped , sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641,"ykk / 1-way semi auto locking dalh, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 2-way non locking / dadhr diecast wire (zip down to close), non ykk / 1-way non locking / dadhr diecast wire, factory made, factory made, factory made, factory made, supplier/ reference number, luks, luks, luks, please source, please source, please source, please source, supplier/ reference number, ""luks / 404"", xxx, xxx, xxx, supplier/ reference number, factory, factory, factory, factory, mtt0022, chun wo ho (please look at photo in pdf and source similar elastic., supplier/ reference number, paiho / loop#1057, paiho / hooketn7, xxx, paiho / loop#1057, paiho / hooketn7, paiho / loop#1057, paiho / hooketn7, spi, 10-12 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, soluna/ pant fit hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2642,"lucky / ltc3170017-r5-h311 micro hb, 15k/15k, supplier/ reference number, pinneco mantle 60g, supplier/ reference number, tsgs , supplier/ reference number, solis / sonp006-1, lucky / satin lining ltc36838-x-p1847 with dead flowers print, solis / sonp006-1, solis / sonp006-1, solis / sonp006-pu03, supplier / ref code, supplier / ref code, supplier / ref code, supplier / ref code, supplier / ref code",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2643," za snap-on type (ykk) 1-way semi auto lock, dadhr diecast wire (non ykk) 1-way (non locking), supplier/ ref number, top pull only, supplier/ ref number, sunsun / sv160218-1 a,  supplier/ ref number, soluna / l1-2016-026, luks / l1-2017-trim-001 l12017-trim-100, supplier / trim number, supplier / trim number, ref number,    ref number, l1 hang tag, wp/ breathability // rn ca / made in china, sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2644,"ykk / 1-way semi auto locking dalh, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 2-way non locking / dadhr diecast wire (zip down to close), non ykk / 1-way non locking / dadhr diecast wire, please source, same faux leather quality as other trims, factory made, supplier/ reference number, luks, please source, please source, supplier/ reference number, ""luks / 404"", xxx, as last year production, supplier/ reference number, factory, factory, factory, factory, mtt0022, supplier/ reference number,     supplier/ reference number, paiho / loop#1057, paiho / hooketn7, spi, 10-12 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, soluna/ pant fit hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2645,"ykk / 5c dalh 1-way semi auto locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, factory made, factory made,  supplier/ reference number, luks, luks, luks, please source, please source, please source, supplier/ reference number, ""luks / 404"", ""luks / 404"", ""luks / 404"",  as last year production, supplier/ reference number, xxx, soluna, soluna, mtt0022, supplier/ reference number, spi, 12 spi (special allowance to avoid seam slip on shell  fabric), 10-12 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ womens pant hang tag, boyfriend fit, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2646,"ykk / 2-way semi auto locking with 2 l1 custom pulls, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, ykk, please source: same supplier as other faux leather trims, factory made, supplier/ reference number, soluna, please source: same supplier as other faux leather trims, soluna, soluna, supplier/ reference number, ""luks / et04"", ""luks / et04"", ""luks / et89"", sun sun/ sv160824-2a, sv160819-4a, sv160819-4a, sunsun/ sv160725-1a, sunsun/ sv160725-1a, as production, supplier/ reference number,        example: cw15-065\nchun wo ho (please source), supplier/ reference number,     supplier/ reference number, paiho / loop#1057, paiho / hooketn7, spi, 10-12 spi, 8-10 spi,  must be stretch thread, supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2647,"ykk dalh // 1-way locking, non ykk dadr4 l-type drop // 1-way locking, non ykk dadhr diecast wire // 1-way locking, supplier/ ref number, supplier / l1-2016-trim-005, l1-2016-trim-004, 14-l1sp-089, l1-2017-trim-104, l1-2017-trim-106, factory sorced // l1-2016-trim-027, supplier/ ref number, supplier / ref number, j&k // hk-001, supplier/ ref number,  supplier/ ref number, # 604 tseu, #606 tseu, # 604 tseu, supplier/ ref number, supplier // , supplier // skinny fit, l1 pant size label, skinny fit // 10k/10k // critically taped , sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2648,"wide plus, supplier/ ref number,  supplier/ ref number, 37.5, supplier/ ref number, sealon / , supplier/ ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number,  solis / ref number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2649," supplier/ ref number, polyfill, supplier/ ref number, sealon, supplier/ ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number, solis / ref number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2650,"ykk / 5c dalh 1-way semi auto locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, non ykk / 1-way dadhr die cast wire non locking, factory made, factory made, supplier/ reference number, luks, luks, luks, please source, please source, please source, supplier/ reference number, ""luks / 404"", ""luks / 404"", ""luks / 404"",  as last year production, supplier/ reference number, xxx, soluna, soluna, mtt0022, supplier/ reference number, spi, 12 spi (special allowance to avoid seam slip on shell  fabric), 10-12 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ womens pant hang tag, boyfriend fit, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2651,"solis/ sotp080-2l32-i ottoman, 10k 10k dot lam, c6+ dwr, solis/  wl248 broken twill, 10k/10k, c6 +dwr, supplier/ reference number, pinneco mantle 40g, supplier/ reference number, tsgs , supplier/ reference number, solis/ pr258 womens print, solis/ pr258 womens print, solis/ sonp006-1 , solis/ sonp006-1 , solis/ sonp006-1 , solis / sonp006-pu03, supplier / ref code, supplier / ref code, 1606b02 (als-16038), 1606b02 (als-16038), supplier / ref code",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2652,"solis -l21081, supplier/ ref number,  supplier/ ref number, sealon, supplier/ ref number, please sorce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2653,"laka tex  ls1068-dl2a, solis l2-1081, supplier/ ref number,  supplier/ ref number, sealon, supplier/ ref number, please sorce, please sorce, please sorce, please sorce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2654,"ykk dalh // 1-way seperating semi auto lock , non ykk dadhr diecast wire // 1-way non locking, non ykk dadhr diecast wire // 1-way non locking, non ykk dadhr diecast wire // 1-way non locking, supplier/ ref number, shenzhen guan hong metal zipper co.  / l1-2016-trim-009 , factory made // 11nt-045, factory made // 11nt-045, factory made // 11nt-045, supplier/ ref number, soluna / l1-2016-026, soluna / l1-2016-027, luks, paiho / trim number, supplier/ ref number, suppler / ref nuber, supplier/ ref number, knk / sp-042 cord lock without tie down, supplier/ ref number, please sorce, supplier/ ref number, suppler / ref nuber, supplier/ ref number, suppler / ref nuber, suppler / ref nuber, ref number, #604, #606,   ref number,   sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2655,"ykk / 1-way semi auto locking dalh, non ykk / 1-way non locking / dadhr diecast wire, non ykk / 2-way non locking / dadhr diecast wire (zip down to close), non ykk / 1-way non locking / dadhr diecast wire, please source: same supplier as other faux leather trims, factory made, supplier/ reference number, luks, luks, luks, please source, please source, please source, supplier/ reference number, ""luks / 404"", xxx, as production, supplier/ reference number, factory, factory, factory, factory, mtt0022, factory, supplier/ reference number, paiho / loop#1057, paiho / hooketn7, paiho / loop#1057, paiho / hooketn7, spi, 12 spi (special allowance to avoid seam slip on shell  fabric), 10-12 spi, 8-10 spi, 8-10 spi,  supplier/ reference number, soluna/ main label, soluna/ size label, supplier/ reference number, soluna/ mens jacket hang tag, soluna/ pant fit hang tag, supplier/ reference number, factory sourced, factory sourced, factory sourced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2656,"raco 950703-b, supplier/ ref number,  supplier/ ref number, sealon, supplier/ ref number, please sorce, please sorce, please sorce, please sorce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2657,"ykk dalh // 1-way locking, non ykk dadhr diecast wire // 1-way locking, non ykk dadhr diecast wire // 1-way locking, non ykk dadhr diecast wire // 2 sliders on closed ends tape, zip down each side to close (locking), non ykk dadhr diecast wire // 1-way locking, supplier/ ref number, supplier /l1-2016-trim-006, l1-2016-trim-000, factory sorced // l1-2016-trim-027, #REF!,   supplier/ ref number, j&k // hk-001, supplier / ref number, supplier/ ref number,     supplier/ ref number, # 604 tseu, #606 tseu, # 604 tseu, supplier/ ref number, supplier // , supplier // slim, l1 pant size label, slim fit // 10k/10k // fully taped , sew as loop, sew as loop, sew as loop, supplier // ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
