,material,fabric
4327,", , velcro male ( rounded corner)
20x60mm, , , , back hood adjustment 
on  flap ",0
4328,", , zipper vislon # 5 - 1way - right insert
vsor-58 du4 e p14 kensin musi n-anti newkob4, , , , front zip",0
4329,", , mmg webbing 5mm width, , , , jkt connection 
neckline  (1)
sleeves connection(2)",0
4330,", , elastic binding total width 20mm, , , ,  cuff hem",0
4331,", , embroidery  lafuma 72 mm, , , , right front / top",0
4332,", , embroidery lafuma 
feuille 20 mm, , , , left sleeve / top",0
4333,", , woven label
, , , , neckline / centered ",0
4334,", , size woven label mmg 
men alpha/top, , , , neckline / centered ",0
4335,", , care label & p.o. label, , , , left side seam ",0
4336,", ,  climactive woven fly, , , , insert in left side seam
7cm from bottom finish edge",0
4337,", , printed tape 5mm, , , , neckline / centered ",0
4338,", , size woven label mmg 
men alpha/top, , , , neckline / centered ",0
4339,", , care label & p.o. label, , , , left side seam ",0
4340,", ,  hang tag, , , , ",0
4341,", , hangtag lafuma corporate, , , , left side pocket",0
4342,", , hang tag climactive, , , , insert inside corporate ht",0
4343,", , hang tag pfc free, , , , back of corporate ht",0
4344,", , polybag, , , , for garment packing ",0
4345,", shell fabric, sotf036-1 100% polyester terry jacquard bonded fleece (provided by solis), , , , main body, back pocket, gusset",1
4346,", zipper, ykk no.4 coil zipper.  auto-lock slider da8lh,   (closes to side seam), , , , (1) back pocket",0
4347,", elastic, flat elastic 3.5cm finished height, , , , waistband",0
4348,", drawcord, flat shoelace drawcord with heat sealed ends  w: 1 cm (see our original sample), , , , inside waistband",0
4349,", main label, , , , , inside left panel, 2.5cm below waistband seam, and 2cm from back rise",0
4350,", size label, abwv_207 made in vietnam woven label, , , , centered below abwv_84",0
4351,", w/c label, satin/printed w/c label (supplied by your side), , , , inside cb waist",0
4352,", branding, , , , , ",0
4353,", hangtag, , , , , ",0
4354,", hangtag, , , , , ",0
4355,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
4356,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
4357,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
4358,", shell fabric, sotf036-1 100% polyester terry jacquard bonded fleece (provided by solis), , , , sleeves, placket, collar",1
4359,", shell fabric, sotf036-1 100% polyester terry jacquard bonded fleece (provided by solis), , , , front and back main body",1
4360,", contrast stitching, thread, , , , flatlock seam at fornt and back raglan, and underarm seam",0
4361,", hardware, sungrip chic plastic snap button, 13mm (incl. washers), , , , (4) placket",0
4362,", main label, , , , , centered 1.5cm below cb neck",0
4363,", size label, abwv_207 made in vietname woven label, , , , sewn in and centered below abwv_84",0
4364,", w/c label, satin label with print, , , , wearer's left side seam, 10 cm up from waistband seam",0
4365,", abwvlp_01 woven loop, abwvlp_205 loop label, , , , inside center back neck seam",0
4366,", branding, , , , , ",0
4367,", hangtag, , , , , ",0
4368,", hangtag, , , , , ",0
4369,", polybag w/ warning matter (supplied by your side), airpill logo print:  16 cm, , , , same as 1314 bulk outerwear production",0
4370,", upc sticker, sticker width 3.5 cm, , , , place in looker's lower right corner, 2 cm from each edge.  upc sticker to be provided by factory for 13/14",0
4371,", country of origin sticker, made in china sticker, , , , centered above upc sticker",0
4372,", shell fabric, sotp069-c1-h 100% polyester 15k/10k dwr+breathable coating (supplied by solis), , , , main body",1
4373,", shell fabric, sotp069-c1-h 100% polyester 15k/10k dwr+breathable coating (supplied by solis), , , , knee patches, back pocket",1
4374,", lining, 210t-e emb07 terry emboss taffeta - (supplied by ecoya), , , , inside lining",1
4375,", other ,  velvety tricot - soto048-1 (supplied by solis), , , ,  inner front pockets",1
4376,", other, 100% poly mesh - sotc025-1 (supplied by solis), , , , vents",1
4377,", other, nylon/elastic lycra - sono029-1 (supplied by solis), , , , leg gaiters, ",1
4378,", interfacing, 1025h, , , , internal storm flap",1
4379,", zipper, ykk no.5 nylon coil zippers, auto-lock slider da8lh, , , , fly",0
4380,", zipper, ykk no.5 nylon coil zippers,hidden chain, auto-lock slider da8lh1 (close down), , , ,  vents",0
4381,", zipper, ykk no.5 nylon coil ,  zipper,auto lock slider da8lh1  (zip closes down), , , , (2) hand warmer pockets at lower body ",0
4382,", zipper, ykk no.5 nylon coil ,  zipper,auto lock slider da8lh1  , , , , back pockets zipper closes to side seam",0
4383,", zipper pull, abzp_01 utility cord zipper pullers with tied end, , , , (2) vents, (3) pockets, ",0
4384,", velcro, hook w: 1.6cm x h: 18 cm, , , , at side seam (2)",0
4385,", velcro, loop w: 1.6cm x h: 18 cm, , , , at side seam (4)",0
4386,", hardware, lace hooks, , , , c.f. of lower leg gaiters at gripper elastic",0
4387,", hardware, snap buttons absnp_01 (sets), 17 mm incl washers, , , , (4) back side seam (2)chest pocket flap",0
4388,", buckle, , , , , strap attachment",0
4389,", key clip, plastic key clip attched with 8mm  width webbing loop, , , , inside w. right lower body handwarmer pocket",0
4390,", plastic d-ring, h301- 1.5"" plastic d-ring, , , , top of front bib",0
4391,", buckle, goggle strap adjuster, , , , shoulder straps",0
4392,", strap holder, plastic back strap holder, , , , back shoulder straps",0
4393,", elastic, goggle strap elastic: 3.5cm width, , , , shoulder straps",0
4394,", elastic, gripper elastic, , , , at lower leg gaiters",0
4395,", webbing, 8mm  width webbing, , , , key clip attachment",0
4396,", main label, , , , , 11cm below cb neck",0
4397,", size label, abwv_69 size label, , , , sewn in and centered below abwv_107 or abpa_70",0
4398,", w/c label/content, w/c label satin with print (as used on 12/13  bulk), , , , sewn in at wearers inside left side seam, 10 cm up from waistband zipper seam.",0
4399,", branding, , , , , ",0
4400,", branding, , , , , ",0
4401,", abwvlp_01 woven loop, abwvlp_01 (supplied by sml), , , , inside center back waist seam",0
4402,", hangtag, , , , , ",0
4403,", hangtag, , , , , ",0
4404,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
4405,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
4406,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
4407,", shell fabric, sond035-2l1-h 100%nylon 10k/8k dwr+breathable coating (supplied by li peng), , , , main body, hood, sleeves, pocket flaps, sleeve tabs, back neck self fabric patch",1
4408,", shell fabric, sotp069-c1-h 100% polyester 15k/10k dwr+breathable coating (supplied by solis), , , , main body, hood, sleeves, pocket flaps, sleeve tabs, back neck self fabric patch",1
4409,", lining, 210 t taffeta (supplied by li peng), , , , powder skirt, pocket bag",1
4410,", other ,  velvety tricot - item# bb47-6b, , , , inside lining, comfort chin guard, inner front pocket bag panel",1
4411,", other, 100% poly mesh - item# cb-46-2b, , , , vents, large internal goggle pocket",1
4412,", other, nylon/elastic lycra - item# dc-9a, , , , powder skirt, hood drawcord tunnel",1
4413,", other, lycra binding tape, , , , internal mesh pocket opening",0
4414,", other, gripper elastic, , , , powder skirt",0
4415,", other, clear pvc, , , , pass pocket window opening at outside of powder skirt",1
4416,", other, 1x1 rib knit,good quality arcylic/spandex, , , , cuffs",0
4417,", insulation, 60gm insulation, , , , main body, hood, sleeves",1
4418,", pellon, lightweight interfacing (item# ), , , , inner storm flap, powder skirt closure flaps",1
4419,", pellon, heavyweight interfacing (item# ), , , , hood brim",1
4420,", zipper, ykk no.5 metalux vislon zipper,auto-lock sliders da8lh, right hand puller,left hand insert , , , , (1)c.f.",0
4421,", zipper, ykk no.5 nylon coil  zipper.  auto-lock puller da8lh1. (zip closes down), , , ,  (2) hand pockets",0
4422,", zipper, ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down), , , ,  (2)vents",0
4423,", zipper, ykk no.5 nylon coil, hidden chain zipper, auto-lock slider da8lh, , , , removable powder skirt",0
4424,", zipper, ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zip closes up), , , , (1) napoleon pocket ",0
4425,", zipper pull, abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong), , , , (2) pockets, (1) c.f. (2) vents, (1)napoleon pocket",0
4426,", velcro, hook and loop; l: 2.5cm x h: 1cm, , , , (4)pocket flaps",0
4427,", velcro, hook and loop, , , , pass pocket at powder skirt",0
4428,", hand pulls, round barrel stopper - k-018 , , , ,  (2) hood",0
4429,", webbing, flat webbing tape, 8mm, , , ,  key clip attachment at inside wearer's right pocket",0
4430,", webbing, flat webbing tape 2cm width, , , , pass pocket pull tab",0
4431,", hardware, metal eyelets, 12mm  (incl. washers), , , , (4) at hood opening",0
4432,", hardware, snap buttons absnp_01 (sets), 17mm  (incl. washers), , , , (6) storm flap (1) snap tabs at inside bottom hem,  (2) at powder skirt",0
4433,", hardware, snap buttons absnp_01 (male side only), 17mm  (incl. washers), , , , (2) powder skirt",0
4434,", hardware, sewing buttons 17mm  , , , , (1) storm flap,(2)pocket flaps,(4) cuffs, (2) plastic bag attached to w/c label  ",0
4435,",  drawcord, flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm , , , , hood opening",0
4436,", key clip, plastic key clip attched with webbing loop, , , , inside wearers right pocket.",0
4437,", plastic bag, small plasitc bag, , , , sewn to w/c label",0
4438,", main label, , , , , inside c.b. neck, see q/a for details",0
4439,", size label, , , , , sewn in and centered below main label",0
4440,", w/c label, satin label with print, , , , wearer's left side seam, 10 cm up from bottom edge",0
4441,", abwvlp_01 woven loop, abwvlp_01 (supplied by sml), , , , inside center back neck seam",0
4442,", branding, , , , , ",0
4443,", hangtag, , , , , ",0
4444,", hangtag, , , , , ",0
4445,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
4446,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
4447,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
4448,", shell fabric, sota074-2l1-y 100% polyester 10k/8k +2-layer + breathable coating + dwr (supplied by solis), , , , main body, hood, sleeves, pocket flaps, sleeve tabs, back neck self fabric patch",1
4449,", lining, 210t-e emb07 terry emboss taffeta (supplied by ecoya), , , , powder skirt, pocket bag, hood lining",1
4450,", other ,  velvety tricot - soto048-1 (supplied by solis), , , , inside lining, comfort chin guard, inner front pocket bag panel",1
4451,", other, 100% poly mesh - sotc025-1 (supplied by solis), , , , vents, large internal goggle pocket",1
4452,", other, nylon/elastic lycra - sono029-1 (supplied by solis), , , , powder skirt, hood drawcord tunnel, wrist gaiters",1
4453,", other, lycra binding tape, , , , internal mesh pocket opening",0
4454,", other, gripper elastic, , , , powder skirt",0
4455,", other, clear pvc, , , , pass pocket window opening at outside of powder skirt",1
4456,", other, 80gm insulation, , , , sleeves, main body, sleeves",1
4457,", pellon, lightweight interfacing (item# ), , , , inner storm flap, powder skirt closure flaps",1
4458,", pellon, heavyweight interfacing (item# ), , , , hood brim",1
4459,", zipper, ykk no.5 metalux zipper,auto-lock sliders da8lh, right hand puller,left hand insert , , , , (1)c.f.",0
4460,", zipper, ykk no.5 nylon coil  zipper.  auto-lock puller da8lh1. (zip closes down), , , ,  (2) hand pockets",0
4461,", zipper, ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down), , , ,  (2)vents",0
4462,", zipper, ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zip closes up), , , , (1) napoleon pocket ",0
4463,", zipper pull, abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong), , , , (2) pockets, (1) c.f. (2) vents, (1)napoleon pocket",0
4464,", velcro, hook and loop; l: 2.5cm x h: 1cm, , , , (4)pocket flaps",0
4465,", velcro, hook and loop, , , , pass pocket at powder skirt",0
4466,", hand pulls, round barrel stopper - k-018 , , , ,  (2) hood",0
4467,", webbing, flat webbing tape, 8mm, , , ,  key clip attachment at inside wearer's right pocket",0
4468,", webbing, flat webbing tape 2cm width, , , , pass pocket pull tab",0
4469,", hardware, metal eyelets, 12mm  (incl. washers), , , , (4) at hood opening",0
4470,", hardware, snap buttons absnp_01 (sets), 17mm  (incl. washers), , , , (6) storm flap (1) snap tabs at inside bottom hem,  (2) at powder skirt",0
4471,", hardware, snap buttons absnp_01 (male side only), 17mm  (incl. washers), , , , (2) powder skirt",0
4472,", hardware, sewing buttons 17mm  , , , , (1) storm flap,(2)pocket flaps,(4) cuffs, (2) plastic bag attached to w/c label  ",0
4473,",  drawcord, flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm , , , , hood opening",0
4474,", key clip, plastic key clip attched with webbing loop, , , , inside wearers right pocket.",0
4475,", plastic bag, small plasitc bag, , , , sewn to w/c label",0
4476,", main label, abwv_67 freedom main label, , , , inside c.b. neck, see q/a for details",0
4477,", size label, abwv_69v vietnam size label, , , , sewn in and centered below main label",0
4478,", w/c label, satin label with print, , , , wearer's left side seam, 10 cm up from bottom edge",0
4479,", abwvlp_01 woven loop, abwvlp_01 (supplied by sml), , , , inside center back neck seam",0
4480,", branding, abpa_116 airblaster pu label, , , , left chest, see palcement page for detail",0
4481,", hangtag, , , , , ",0
4482,", hangtag, , , , , ",0
4483,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
4484,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
4485,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
4486,", shell fabric, sotd109-c1-y 100% polyester 10k/8k 10k/8k +2-layer +breathable coating+dwr (supplied by solis), , , , main body, back yoke, back pocket flaps",1
4487,", shell fabric, sotp069-c1-h 100% polyester 15k/10k+2-layer +breathable coating+dwr (supplied by solis), , , , cargo pockets",1
4488,", lining, 210t-e emb07 terry emboss taffeta 100% nylon (supplied by ecoya), , , , inside lining",1
4489,", lining,  velvety tricot - soto048-1 (supplied by solis), , , , inside wiastband, inner front pockets, inside fly panel",1
4490,", other , 100% poly mesh - sotc025-1 (supplied by solis), , , , vents",1
4491,", other, nylon/elastic lycra - sono029-1 (supplied by solis), , , , inside lower leg gaiters",1
4492,", zipper, ykk no.5 nylon coil zippers, auto-lock slider da8lh, , , , fly",0
4493,", zipper, ykk no.5 nylon coil zippers, auto-lock slider da8lh1 (zippers close down), , , , (2) hand pockets pockets ",0
4494,", zipper, ykk no.5 nylon coil zippers, auto-lock slider da8lh1(zippers close from c.b. to side seam), , , , (1) back pockets ",0
4495,", zipper, ykk no.5 nylon coil zippers,hidden chain, auto-lock slider da8lh1 (zipper close down), , , ,  vents",0
4496,", zipper pull, abzp_01 utility cord zipper pullers with tied end , , , , (2) vents, (3) pockets,  ",0
